"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000037, 1, 0.000037, const_mut_rate='1.02', const_mut_str='1.01', gen_size='10', mut_rate='0.2', mut_strength='0.2', num_init_const='10', p_crossover='0.3', p_elitism='0.2', p_mutation='0.3', p_random='0.2'
38.020862, 1416.421292, 38.241362, 1, 0.220500, const_mut_rate='1.02', const_mut_str='1.01', gen_size='10', mut_rate='0.2', mut_strength='0.2', num_init_const='10', p_crossover='0.3', p_elitism='0.2', p_mutation='0.3', p_random='0.2'
