"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000039, 1, 0.000039, const_mut_rate='1.02', const_mut_str='1.01', mut_rate='0.2', mut_strength='0.2', p_crossover='0.3', p_elitism='0.2', p_mutation='0.3', p_random='0.2'
38.786436, 1513.951062, 38.825661, 1, 0.039225, const_mut_rate='1.02', const_mut_str='1.01', mut_rate='0.2', mut_strength='0.2', p_crossover='0.3', p_elitism='0.2', p_mutation='0.3', p_random='0.2'
74333.608628, 2323.547983, 74345.914081, 2, 12.305453, const_mut_rate='1.3373856174678973', const_mut_str='1.2043862229050113', mut_rate='0.5515240217198343', mut_strength='0.8210491073334671', p_crossover='0.14375875745557898', p_elitism='0.9720270589766798', p_mutation='0.5895401502803934', p_random='0.37121888337352615'
382213.404755, 2184.255767, 382419.963145, 3, 206.558390, const_mut_rate='1.5277214734919045', const_mut_str='1.526204507329643', mut_rate='0.21770072559536402', mut_strength='0.8567648990611366', p_crossover='0.47299877579811855', p_elitism='0.6959465668967493', p_mutation='0.4173823082306412', p_random='0.31688947317063726'
905480.118329, 2087.973737, 906436.345490, 4, 956.227161, const_mut_rate='1.7464546883936698', const_mut_str='1.4896234719888017', mut_rate='0.9938441892301062', mut_strength='0.7626894566017605', p_crossover='0.8168583622638036', p_elitism='0.7009586522290823', p_mutation='0.16256376570258446', p_random='0.22555072661148123'
